Bezirk,Ortsteil,Straße,Str. Anfang,Str. Ende,Ortsbeschreibung,Stadt,lat,lon
Reinickendorf,Heiligensee,Hennigsdorfer Str.,Mattenbuder Pfad,Kurzebracker Weg,Nr. 62 BVG,Berlin,52.6236702,13.22523
Reinickendorf,Heiligensee,Hennigsdorfer Str.,Nicht zugeordnet,Nicht zugeordnet,BVG-Wendestelle / Ruppiner Chaus.,Berlin,52.6236702,13.22523
Reinickendorf,Heiligensee,Hennigsdorfer Str.,Hennigsdorfer Str.,Alt-Heiligensee,Nr. 3a BVG,Berlin,52.6236702,13.22523
Reinickendorf,Heiligensee,Kiefheider Weg,Sagemühler Steig,Thurbrucher Steig,geg. Nr. 8,Berlin,52.622691,13.2487612
Reinickendorf,Heiligensee,Kiefheider Weg,Deeper Pfad,Sagemühler Steig,o. Nr.,Berlin,52.622691,13.2487612
Reinickendorf,Heiligensee,Kiefheider Weg,Nicht zugeordnet,Kiefheider Weg,o. Nr.,Berlin,52.622691,13.2487612
Reinickendorf,Heiligensee,Kiefheider Weg,Kiefheider Weg,Sonnenwalder Weg,Nr. 46a,Berlin,52.622691,13.2487612
Reinickendorf,Heiligensee,Kiefheider Weg,Sonnenwalder Weg,Deeper Pfad,Nr. 18,Berlin,52.622691,13.2487612
Reinickendorf,Heiligensee,Ruppiner Chaussee,Erich-Anger-Weg,Diakonieweg,geg.Nr.181,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Ruppiner Chaussee,Am Tegelgrund,Haltestelle,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Am Tegelgrund,Im Waldwinkel,Haltestelle,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Stolpmünder Weg,Hennigsdorfer Str.,Nr. 408,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Hennigsdorfer Str.,Stolpmünder Weg,Nr. 407,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Hennigsdorfer Str.,Stolpmünder Weg,Nr. 411,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Hennigsdorfer Str.,Stolpmünder Weg,geg. Stolpmünder Weg,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Hennigsdorfer Str.,Stolpmünder Weg,Nr. 407,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Stolpmünder Weg,Ziegenorter Pfad,Nr. 361,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Ziegenorter Pfad,Am Dachsbau, / Am Dachsbau,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Kiefheider Weg,Am Dachsbau,geg. Nr. 309,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Am Dachsbau,Ziegenorter Pfad,E.Ziegenorter Pfad Haltestelle,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Am Dachsbau,Kiefheider Weg,Nr. 303,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Am Dachsbau,Kiefheider Weg,Nr. 313,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Kiefheider Weg,Schulzendorfer Str.,Nr. 237 Haltestelle,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Im Waldwinkel,Am Tegelgrund,Nr. 143,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Rausendorffweg,Beyschlagstr.,Nr. 177,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Erich-Anger-Weg,Martin-Rudloff-Weg,geg. Nr. 181,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Martin-Rudloff-Weg,Rausendorffweg,Nr.175,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Schulzendorfer Str.,Diakonieweg,Nr.229,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Schulzendorfer Str.,Diakonieweg,Nr. 205-207,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Schulzendorfer Str.,Ruppiner Chaussee,geg. Nr. 237,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Ruppiner Chaussee,Schulzendorfer Str.,geg. Nr.229,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Ruppiner Chaussee,Ruppiner Chaussee,Schulzendorfer Str.,geg. Nr.205-207,Berlin,52.6267799,13.2271127
Reinickendorf,Heiligensee,Sandhauser Str.,In den Schifferbergen,Rallenweg,Nr. 77 BVG,Berlin,52.6005239,13.2119513
Reinickendorf,Heiligensee,Sandhauser Str.,Sandhauser Brücke,Elchdamm,Nr. 131 BVG,Berlin,52.6005239,13.2119513
Reinickendorf,Heiligensee,Sandhauser Str.,Elchdamm,In den Schifferbergen,Nr. 111 BVG,Berlin,52.6005239,13.2119513
Reinickendorf,Heiligensee,Sandhauser Str.,Nicht zugeordnet,Rallenweg,E. Rallenweg BVG,Berlin,52.6005239,13.2119513
Reinickendorf,Heiligensee,Sandhauser Str.,Rallenweg,In den Schifferbergen,geg. Nr. 79 BVG,Berlin,52.6005239,13.2119513
Reinickendorf,Heiligensee,Sandhauser Str.,In den Schifferbergen,Elchdamm,E. Elchdamm BVG,Berlin,52.6005239,13.2119513
Reinickendorf,Heiligensee,Sandhauser Str.,In den Schifferbergen,Elchdamm,geg. Nr. 113 BVG,Berlin,52.6005239,13.2119513
Reinickendorf,Hermsdorf,Hermsdorfer Damm,Schulzendorfer Str.,Boumannstr.,Nr. 93 BVG,Berlin,52.615911,13.3009316
Reinickendorf,Hermsdorf,Hermsdorfer Damm,Waldspechtweg,Mühlenfeldstr.,Nr. 69 BVG,Berlin,52.615911,13.3009316
Reinickendorf,Hermsdorf,Hermsdorfer Damm,Mühlenfeldstr.,Kurfürstenstr.,E. Kurfürstenstr.,Berlin,52.615911,13.3009316
Reinickendorf,Hermsdorf,Hermsdorfer Damm,Dohnensteig,Nicht zugeordnet,geg. Nr. 50 BVG,Berlin,52.615911,13.3009316
Reinickendorf,Hermsdorf,Hermsdorfer Damm,Amselgrund,Mühlenfeldstr.,E. Mühlenfeldstr. BVG,Berlin,52.615911,13.3009316
Reinickendorf,Hermsdorf,Hermsdorfer Damm,Nicht zugeordnet,Forststr.,Nr. 50 BVG,Berlin,52.615911,13.3009316
Reinickendorf,Konradshöhe,Almazeile,Beatestr.,Almazeile,E. Beatestr. BVG,Berlin,52.5705373,13.231045
Reinickendorf,Konradshöhe,Beatestr.,Jörsstr.,Almazeile,Nr. 10,Berlin,52.5694733,13.2312051
Reinickendorf,Konradshöhe,Beatestr.,Jörsstr.,Almazeile,Nr. 12 BVG,Berlin,52.5694733,13.2312051
Reinickendorf,Konradshöhe,Eichelhäherstr.,Schwarzspechtweg,Wildtaubenweg,E. Wildtaubenweg BVG,Berlin,52.5829579,13.2263261
Reinickendorf,Konradshöhe,Falkenplatz,Stößerstr.,Falkenhorststr.,Nr. 7 BVG,Berlin,52.585439449999996,13.227461308701459
Reinickendorf,Konradshöhe,Falkenplatz,Habichtstr.,Falkenhorststr.,o. Nr. BVG,Berlin,52.585439449999996,13.227461308701459
Reinickendorf,Konradshöhe,Falkenplatz,Falkenhorststr.,Stößerstr.,o. Nr. BVG,Berlin,52.585439449999996,13.227461308701459
Reinickendorf,Konradshöhe,Falkenplatz,Falkenhorststr.,Habichtstr.,"E. Rabanstr, BVG",Berlin,52.585439449999996,13.227461308701459
Reinickendorf,Konradshöhe,Friederikestr.,Jörsstr.,Gerlindeweg,Nr. 48 BVG,Berlin,52.5753394,13.2290319
Reinickendorf,Konradshöhe,Friederikestr.,Jörsstr.,Almazeile,/Almazeile,Berlin,52.5753394,13.2290319
Reinickendorf,Konradshöhe,Friederikestr.,Almazeile,Jörsstr.,E. Almazeile,Berlin,52.5753394,13.2290319
Reinickendorf,Konradshöhe,Habichtstr.,Milanstr.,Dohlenstr.,E. Dohlenstr.,Berlin,52.5859614,13.2332403
Reinickendorf,Konradshöhe,Habichtstr.,Spechtstr.,Milanstr.,E. Spechtstr.,Berlin,52.5859614,13.2332403
Reinickendorf,Konradshöhe,Habichtstr.,Spechtstr.,Turmfalkenstr.,E. Spechtstr. BVG,Berlin,52.5859614,13.2332403
Reinickendorf,Konradshöhe,Jörsstr.,Marlenestr.,Edeltrautweg,E. Edeltrautweg,Berlin,52.5733227,13.2278125
Reinickendorf,Konradshöhe,Jörsstr.,Friederikestr.,Beatestr.,Nr. 20 BVG,Berlin,52.5733227,13.2278125
Reinickendorf,Konradshöhe,Sandhauser Str.,Elstergasse,Rohrweihstr.,Nr. 36 BVG,Berlin,52.6005239,13.2119513
Reinickendorf,Konradshöhe,Sandhauser Str.,Am Krähenberg,Sperberstr.,Nr. 13 BVG,Berlin,52.6005239,13.2119513
Reinickendorf,Konradshöhe,Sandhauser Str.,Sperberstr.,Stößerstr.,Nr. 7 BVG,Berlin,52.6005239,13.2119513
Reinickendorf,Konradshöhe,Sandhauser Str.,Falkenplatz,Sperberstr.,Nr. 12 BVG,Berlin,52.6005239,13.2119513
Reinickendorf,Konradshöhe,Sandhauser Str.,Nicht zugeordnet,Sandhauser Str.,Nr. 43 BVG,Berlin,52.6005239,13.2119513
Reinickendorf,Tegel,Alt-Tegel,Alt-Tegel,Alt-Tegel,geg. Nr. 32,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Alt-Tegel,Alt-Tegel,geg. Nr. 30,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Alt-Tegel,Alt-Tegel,E. Alt-Tegel,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Medebacher Weg,Treskowstr.,Nr. 11,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Medebacher Weg,Treskowstr.,Nr. 23,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Treskowstr.,Berliner Str.,Nr. 9,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Treskowstr.,Berliner Str.,Nr. 3,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Treskowstr.,Berliner Str.,Nr. 1,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Medebacher Weg,Alt-Tegel,Nr. 22,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Alt-Tegel,Alt-Tegel,Nr. 40,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Alt-Tegel,Wilkestr.,Nr. 42,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Alt-Tegel,Wilkestr.,Nr. 44,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Treskowstr.,Medebacher Weg,Nr. 10,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Treskowstr.,Medebacher Weg,Nr. 12,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Treskowstr.,Medebacher Weg,Nr. 14,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Treskowstr.,Medebacher Weg, Nr.16,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Berliner Str.,Treskowstr.,Nr. 2A,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Berliner Str.,Treskowstr.,Nr. 4,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Berliner Str.,Treskowstr.,Nr. 6,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Alt-Tegel,Berliner Str.,Treskowstr.,E. Treskowstr.,Berlin,52.58913,13.280776
Reinickendorf,Tegel,Am Tegeler Hafen,Medebacher Weg,Wilkestr.,geg. Medebacher Weg,Berlin,52.5899218,13.2784882
Reinickendorf,Tegel,Am Tegeler Hafen,Wilkestr.,Medebacher Weg,Nr. 33 Kita,Berlin,52.5899218,13.2784882
Reinickendorf,Tegel,Am Tegeler Hafen,Medebacher Weg,Berliner Str.,Nr. 1,Berlin,52.5899218,13.2784882
Reinickendorf,Tegel,An der Mühle,Karolinenstr.,An der Mühle,Bushaltestelle,Berlin,52.5937973,13.2798848
Reinickendorf,Tegel,An der Mühle,An der Mühle,Nicht zugeordnet,o. Nr. BVG,Berlin,52.5937973,13.2798848
Reinickendorf,Tegel,An der Mühle,An der Mühle,Nicht zugeordnet,o. Nr. BVG,Berlin,52.5937973,13.2798848
Reinickendorf,Tegel,An der Mühle,Gabrielenstr.,An der Mühle,Nr. 9-5,Berlin,52.5937973,13.2798848
Reinickendorf,Tegel,An der Mühle,An der Mühle,Karolinenstr.,E. Karolinenstr.,Berlin,52.5937973,13.2798848
Reinickendorf,Tegel,Berliner Str.,Grußdorfstr.,Brunowstr.,Nr. 8,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Grußdorfstr.,Gorkistr.,Nr. 95,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Grußdorfstr.,Gorkistr.,Nr. 98,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Brunowstr.,Grußdorfstr.,Nr. 92,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Brunowstr.,Grußdorfstr.,Nr. 94,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Brunowstr.,Schlieperstr.,Nr. 12,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Schlieperstr.,Brunowstr.,Nr. 88,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Schlieperstr.,Brunowstr.,Nr. 91,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Veitstr.,Schlieperstr.,Nr. 85 BVG,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Veitstr.,Schlieperstr.,Nr. 87,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Am Tegeler Hafen,Alt-Tegel,BVG,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Am Tegeler Hafen,Alt-Tegel,BVG,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Am Tegeler Hafen,Alt-Tegel,Mittelinsel BVG,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Am Tegeler Hafen,Alt-Tegel,Mittelinsel BVG,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Bernstorffstr.,Schloßstr.,Nr. 103,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Bernstorffstr.,Schloßstr.,Nr. 105 BVG,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Berliner Str.,Nicht zugeordnet,Nicht zugeordnet,BVG,Berlin,52.6202808,13.3134726
Reinickendorf,Tegel,Bernstorffstr.,Berliner Str.,Königsweg,Nr. 10,Berlin,52.5903397,13.2841916
Reinickendorf,Tegel,Bernstorffstr.,Königsweg,Buddestr.,Nr. 16,Berlin,52.5903397,13.2841916
Reinickendorf,Tegel,Brunowstr.,Berliner Str.,Treskowstr.,Nr. 11,Berlin,52.5879493,13.2879801
Reinickendorf,Tegel,Brunowstr.,Berliner Str.,Treskowstr.,Nr. 12,Berlin,52.5879493,13.2879801
Reinickendorf,Tegel,Brunowstr.,Berliner Str.,Treskowstr.,Nr. 16,Berlin,52.5879493,13.2879801
Reinickendorf,Tegel,Brunowstr.,Am Buddeplatz,Berliner Str.,Nr. 5,Berlin,52.5879493,13.2879801
Reinickendorf,Tegel,Brunowstr.,Medebacher Weg,Treskowstr.,Nr. 42,Berlin,52.5879493,13.2879801
Reinickendorf,Tegel,Brunowstr.,Treskowstr.,Berliner Str.,Nr. 52,Berlin,52.5879493,13.2879801
Reinickendorf,Tegel,Brunowstr.,Treskowstr.,Berliner Str.,Nr. 45-46,Berlin,52.5879493,13.2879801
Reinickendorf,Tegel,Buddestr.,Bernstorffstr.,Gorkistr.,Nr. 27/21 BVG,Berlin,52.5906614,13.2870484
Reinickendorf,Tegel,Buddestr.,Gorkistr.,Buddestr.,Nr. 24-26 BVG,Berlin,52.5906614,13.2870484
Reinickendorf,Tegel,Buddestr.,Gorkistr.,Buddestr.,Nr. 28,Berlin,52.5906614,13.2870484
Reinickendorf,Tegel,Buddestr.,Gorkistr.,Grußdorfstr.,Nr.19,Berlin,52.5906614,13.2870484
Reinickendorf,Tegel,Buddestr.,Gorkistr.,Grußdorfstr.,/ Grußdorfstr.,Berlin,52.5906614,13.2870484
Reinickendorf,Tegel,Buddestr.,Grußdorfstr.,Brunowstr.,Platzfläche BVG,Berlin,52.5906614,13.2870484
Reinickendorf,Tegel,Buddestr.,Grußdorfstr.,Brunowstr.,E. Brunowstr. BVG,Berlin,52.5906614,13.2870484
Reinickendorf,Tegel,Buddestr.,Grußdorfstr.,Gorkistr.,geg. Nr. 13,Berlin,52.5906614,13.2870484
Reinickendorf,Tegel,Buddestr.,Grußdorfstr.,Gorkistr.,Nr.18,Berlin,52.5906614,13.2870484
Reinickendorf,Tegel,Eichelhäherstr.,Wildtaubenweg,Am Eulenhorst,geg. Wildtaubenweg BVG,Berlin,52.5829579,13.2263261
Reinickendorf,Tegel,Eisenhammerweg,Schlieperstr.,Brunowstr.,Nr. 13,Berlin,52.5850831,13.2770847
Reinickendorf,Tegel,Eisenhammerweg,Schlieperstr.,Brunowstr.,Nr. 7,Berlin,52.5850831,13.2770847
Reinickendorf,Tegel,Erholungsweg,Talsandweg,Ackerplanweg,Durchgang Grünanlage,Berlin,52.59721,13.2997714
Reinickendorf,Tegel,Friederikestr.,Wildtaubenweg,Gerlindeweg,E. Gerlindeweg BVG,Berlin,52.5753394,13.2290319
Reinickendorf,Tegel,Friederikestr.,Gerlindeweg,Wildtaubenweg,E. Gerlindenweg BVG,Berlin,52.5753394,13.2290319
Reinickendorf,Tegel,Gorkistr.,Eschachstr.,Nicht zugeordnet,Parkplatz,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Buddestr.,Berliner Str.,Überbau,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Buddestr.,Berliner Str.,Nr. 11-21,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Buddestr.,Berliner Str.,Nr. 11-21,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Buddestr.,Berliner Str.,Nr. 11/21,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Buddestr.,Berliner Str.,Nr. 11/21,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Buddestr.,Berliner Str.,Nr. 7,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Buddestr.,Berliner Str.,Nr. 3,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Buddestr.,Berliner Str.,Nr. 1,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Nicht zugeordnet,Buddestr.,Nr. 21A,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Berliner Str.,Buddestr.,Nr. 2-8,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Berliner Str.,Buddestr.,Nr. 2-8,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Berliner Str.,Buddestr.,Nr. 2-8,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Berliner Str.,Buddestr.,Nr. 2-8,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Berliner Str.,Buddestr.,Nr. 10,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Berliner Str.,Buddestr.,Nr. 12-20,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Berliner Str.,Buddestr.,Nr. 12-20,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Berliner Str.,Buddestr.,Nr. 22,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Berliner Str.,Buddestr.,Nr. 22,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Gorkistr.,Berliner Str.,Buddestr.,Überbau,Berlin,52.5931718,13.3121624
Reinickendorf,Tegel,Grußdorfstr.,Buddestr.,Am Buddeplatz,Nr. 1,Berlin,52.5885581,13.2846109
Reinickendorf,Tegel,Grußdorfstr.,Am Buddeplatz,Berliner Str.,Nr. 6,Berlin,52.5885581,13.2846109
Reinickendorf,Tegel,Grußdorfstr.,Am Buddeplatz,Berliner Str.,Nr. 7-8,Berlin,52.5885581,13.2846109
Reinickendorf,Tegel,Grußdorfstr.,Berliner Str.,Am Buddeplatz,Nr. 12,Berlin,52.5885581,13.2846109
Reinickendorf,Tegel,Grußdorfstr.,Berliner Str.,Am Buddeplatz,Nr. 17,Berlin,52.5885581,13.2846109
Reinickendorf,Tegel,Grußdorfstr.,Berliner Str.,Am Buddeplatz,Nr. 19,Berlin,52.5885581,13.2846109
Reinickendorf,Tegel,Grußdorfstr.,Berliner Str.,Am Buddeplatz,Nr. 13,Berlin,52.5885581,13.2846109
Reinickendorf,Tegel,Grußdorfstr.,Am Buddeplatz,Buddestr.,Buddeplatz BVG,Berlin,52.5885581,13.2846109
Reinickendorf,Tegel,Heiligenseestr.,Ruppiner Chaussee,Schwarzer Weg,E. Ruppiner Chaussee BVG,Berlin,52.6058286,13.2315111
Reinickendorf,Tegel,Heiligenseestr.,Schwarzer Weg,Konradshöher Str.,o. Nr. BVG,Berlin,52.6058286,13.2315111
Reinickendorf,Tegel,Heiligenseestr.,Schwarzer Weg,Konradshöher Str.,geg. Konradshöher Str. BVG,Berlin,52.6058286,13.2315111
Reinickendorf,Tegel,Heiligenseestr.,Konradshöher Str.,Schwarzer Weg,E. Konradshöher Str. BVG,Berlin,52.6058286,13.2315111
Reinickendorf,Tegel,Heiligenseestr.,Konradshöher Str.,Schwarzer Weg,o. Nr. BVG,Berlin,52.6058286,13.2315111
Reinickendorf,Tegel,Heiligenseestr.,Schwarzer Weg,Karolinenstr.,E. Karolinenstr. BVG,Berlin,52.6058286,13.2315111
Reinickendorf,Tegel,Karolinenstr.,Waidmannsluster Damm,Karolinenstr.,o. Nr. BVG,Berlin,52.5973664,13.275887
Reinickendorf,Tegel,Karolinenstr.,An der Mühle,Karolinenstr.,Nr. 18 BVG,Berlin,52.5973664,13.275887
Reinickendorf,Tegel,Karolinenstr.,Nicht zugeordnet,Am Tegeler Hafen,Nr. 19,Berlin,52.5973664,13.275887
Reinickendorf,Tegel,Karolinenstr.,Nicht zugeordnet,Am Tegeler Hafen,o. Nr. Taxistand,Berlin,52.5973664,13.275887
Reinickendorf,Tegel,Konradshöher Str.,Heiligenseestr.,Waldkauzstr.,o. Nr. BVG,Berlin,52.5912515,13.245056
Reinickendorf,Tegel,Konradshöher Str.,Heiligenseestr.,Waldkauzstr.,o. Nr. BVG,Berlin,52.5912515,13.245056
Reinickendorf,Tegel,Konradshöher Str.,Waldkauzstr.,Heiligenseestr.,o. Nr. BVG,Berlin,52.5912515,13.245056
Reinickendorf,Tegel,Konradshöher Str.,Waldkauzstr.,Heiligenseestr.,o. Nr. BVG,Berlin,52.5912515,13.245056
Reinickendorf,Tegel,Medebacher Weg,Alt-Tegel,Schulstr.,Nr.25,Berlin,52.5862929,13.2808997
Reinickendorf,Tegel,Medebacher Weg,Brunowstr.,Medebacher Weg,Nr. 10 E. Schlieperstr.,Berlin,52.5862929,13.2808997
Reinickendorf,Tegel,Ruppiner Chaussee,Am Tegelgrund,Ruppiner Chaussee,BVG o. Nr.,Berlin,52.6267799,13.2271127
Reinickendorf,Tegel,Ruppiner Chaussee,Ruppiner Chaussee,Ruppiner Chaussee,geg. Forstamt Tegel,Berlin,52.6267799,13.2271127
Reinickendorf,Tegel,Ruppiner Chaussee,Ruppiner Chaussee,Ruppiner Chaussee,Forstamt (Haltestelle),Berlin,52.6267799,13.2271127
Reinickendorf,Tegel,Ruppiner Chaussee,Ruppiner Chaussee,Heiligenseestr.,BVG o. Nr.,Berlin,52.6267799,13.2271127
Reinickendorf,Tegel,Ruppiner Chaussee,Ruppiner Chaussee,Ruppiner Chaussee,Bushaltestelle Heiligenseestr./Ruppiner Chaus.,Berlin,52.6267799,13.2271127
Reinickendorf,Tegel,Schlieperstr.,Berliner Str.,Treskowstr.,Nr. 17,Berlin,52.5869911,13.2865259
Reinickendorf,Tegel,Schlieperstr.,Medebacher Weg,Treskowstr.,Nr. 61,Berlin,52.5869911,13.2865259
Reinickendorf,Tegel,Schlieperstr.,Medebacher Weg,Treskowstr.,E. Treskowstr.,Berlin,52.5869911,13.2865259
Reinickendorf,Tegel,Schlieperstr.,Medebacher Weg,Treskowstr.,E. Medebacher Weg,Berlin,52.5869911,13.2865259
Reinickendorf,Tegel,Schlieperstr.,Treskowstr.,Berliner Str.,Nr. 68,Berlin,52.5869911,13.2865259
Reinickendorf,Tegel,Treskowstr.,Alt-Tegel,Schulstr.,E. Schulstr.,Berlin,52.5874431,13.282853
Reinickendorf,Tegel,Treskowstr.,Schulstr.,Brunowstr.,Nr. 10,Berlin,52.5874431,13.282853
Reinickendorf,Tegel,Treskowstr.,Brunowstr.,Schulstr.,Nr. 23-24,Berlin,52.5874431,13.282853
Reinickendorf,Tegel,Treskowstr.,Brunowstr.,Schulstr.,Nr. 26-31,Berlin,52.5874431,13.282853
Reinickendorf,Tegel,Treskowstr.,Schulstr.,Alt-Tegel,Nr. 26-31,Berlin,52.5874431,13.282853
Reinickendorf,Tegel,Treskowstr.,Schulstr.,Alt-Tegel,Nr. 32,Berlin,52.5874431,13.282853
Reinickendorf,Tegel,Treskowstr.,Schlieperstr.,Brunowstr.,E. Brunowstr.,Berlin,52.5874431,13.282853
Reinickendorf,Tegel,Veitstr.,Medebacher Weg,Eisenhammerweg,Nr. 16,Berlin,52.5855084,13.2813497
Reinickendorf,Tegel,Veitstr.,Treskowstr.,Medebacher Weg,Nr. 6a,Berlin,52.5855084,13.2813497
Reinickendorf,Tegel,Veitstr.,Berliner Str.,Treskowstr.,E. Treskowstr.,Berlin,52.5855084,13.2813497
Reinickendorf,Tegel,Veitstr.,Buddestr.,Berliner Str.,Nr. 1,Berlin,52.5855084,13.2813497
Reinickendorf,Tegel,Veitstr.,Berliner Str.,Buddestr.,Nr. 42 A,Berlin,52.5855084,13.2813497
Reinickendorf,Tegel,Waidmannsluster Damm,Bonifaziusstr.,Kettelerpfad,Nr. 31 BVG,Berlin,52.595576,13.2875588
Reinickendorf,Tegel,Waidmannsluster Damm,Dünenweg,Im Brachfeldwinkel,Nr. 55 BVG,Berlin,52.595576,13.2875588
Reinickendorf,Tegel,Waidmannsluster Damm,Steilpfad,Schollenhof,Nr. 4 BVG,Berlin,52.595576,13.2875588
Reinickendorf,Tegel,Waidmannsluster Damm,Moränenweg,Schollenhof,Nr. 68 BVG,Berlin,52.595576,13.2875588
Reinickendorf,Tegel,Waidmannsluster Damm,Kettelerpfad,Sandgrasweg,geg. Nr. 33 BVG,Berlin,52.595576,13.2875588
